Trade Number,Profit/Loss,Cumulative Return
758,135.89796213301005,36033.86009514295
759,136.0338600951431,36169.89395523809
760,136.16989395523822,36306.06384919333
761,-68.15303192459673,36237.910817268734
762,-68.11895540863443,36169.791861860096
763,136.16979186186023,36305.961653721955
764,-68.15298082686105,36237.808672895095
765,-68.11890433644763,36169.689768558645
766,136.1696897685588,36305.859458327206
767,-68.15292972916369,36237.70652859804
768,136.23770652859818,36373.94423512664
769,-68.1869721175634,36305.75726300908
770,136.3057572630092,36442.063020272086
771,136.44206302027223,36578.50508329236
772,-68.28925254164625,36510.21583075071
773,136.51021583075087,36646.72604658146
774,-68.32336302329081,36578.40268355817
775,-68.28920134177916,36510.11348221639
776,-68.25505674110828,36441.85842547528
777,-68.22092921273773,36373.63749626254
778,136.37363749626272,36510.0111337588
779,-68.25500556687949,36441.756128191926
780,-68.22087806409606,36373.53525012783
781,-68.18676762506401,36305.34848250277
782,136.30534848250292,36441.65383098527
783,-68.22082691549272,36373.433004069775
784,136.37343300406994,36509.80643707384
785,-68.25490321853701,36441.55153385531
786,136.4415515338555,36577.993085389164
787,-68.28899654269466,36509.70408884647
788,-68.25485204442332,36441.449236802044
789,-68.2207246184011,36373.22851218364
790,136.3732285121838,36509.60174069582
791,-68.25480087034799,36441.346939825475
792,-68.22067346991281,36373.12626635556
793,136.3731262663557,36509.49939262192
794,136.50949939262208,36646.00889201454
795,-68.32300444600735,36577.685887568536
796,-68.28884294378433,36509.397044624755
797,136.50939704462488,36645.90644166938
798,136.64590644166952,36782.55234811105
799,136.78255234811118,36919.33490045916
800,-68.45966745022965,36850.87523300893
801,136.85087523300908,36987.726108241935
802,136.98772610824207,37124.71383435018
803,-68.56235691717515,37056.151477433006
804,137.0561514774331,37193.20762891044
805,-68.59660381445528,37124.61102509598
806,137.1246110250961,37261.73563612108
807,137.2617356361212,37398.9973717572
808,137.3989973717573,37536.396369128954
809,-68.76819818456454,37467.62817094439
810,137.46762817094452,37605.095799115334
811,-68.80254789955772,37536.29325121578
812,137.5362932512159,37673.82954446699
813,137.6738295444671,37811.50337401146
814,-68.90575168700579,37742.59762232445
815,-68.87129881116229,37673.726323513285
816,-68.83686316175671,37604.88946035153
817,-68.80244473017582,37536.08701562136
818,137.53608701562146,37673.62310263698
819,-68.83681155131853,37604.786291085664
820,-68.80239314554288,37535.98389794012
821,137.5359838979402,37673.51988183806
822,137.67351988183816,37811.193401719895
823,-68.90559670086,37742.287805019034
824,137.74228780501915,37880.030092824054
825,-68.94001504641209,37811.09007777764
826,137.81109007777775,37948.901167855416
827,137.94890116785552,38086.85006902327
828,-69.04342503451169,38017.806643988755
829,138.0178066439889,38155.82445063275
830,138.15582445063288,38293.98027508338
831,-69.14699013754175,38224.83328494584
832,138.22483328494596,38363.05811823079
833,138.3630581182309,38501.42117634902
834,138.50142117634914,38639.922597525365
835,138.6399225975255,38778.56252012289
836,138.77856252012302,38917.34108264301
837,138.91734108264316,39056.25842372565
838,-69.5281292118629,38986.73029451379
839,138.98673029451396,39125.717024808306
840,139.12571702480847,39264.84274183311
841,139.2648427418333,39404.107584574944
842,139.40410758457512,39543.51169215952
843,-69.77175584607986,39473.73993631344
844,139.47373993631365,39613.213676249754
845,-69.80660683812498,39543.40706941163
846,139.5434070694118,39682.95047648104
847,139.6829504764812,39822.63342695752
848,-69.91131671347884,39752.722110244045
849,139.7527221102442,39892.47483235429
850,-69.94623741617723,39822.528594938114
851,-69.91126429746913,39752.61733064064
852,139.7526173306408,39892.36994797128
853,139.89236994797145,40032.26231791925
854,-70.01613115895971,39962.24618676029
855,139.96224618676047,40102.20843294705
856,140.10220843294724,40242.31064138
857,140.2423106413802,40382.552952021375
858,-70.19127647601078,40312.36167554536
859,-70.15618083777278,40242.20549470759
860,140.24220549470778,40382.4477002023
861,140.38244770020248,40522.8301479025
862,-70.26141507395134,40452.56873282855
863,140.45256873282872,40593.02130156138
864,140.59302130156158,40733.61432286294
865,140.7336143228631,40874.3479371858
866,140.874347937186,41015.22228512298
867,-70.50761114256159,40944.71467398042
868,-70.47235733699031,40874.24231664343
869,140.87424231664363,41015.11655896007
870,-70.50755827948014,40944.60900068059
871,-70.4723045003404,40874.13669618025
872,-70.43706834809022,40803.69962783216
873,140.80369962783237,40944.50332745999
874,140.9445033274602,41085.44783078745
875,-70.54272391539384,41014.90510687206
876,141.01490510687228,41155.92001197893
877,141.15592001197913,41297.07593199091
878,-70.64853796599554,41226.42739402492
879,141.2264273940251,41367.65382141894
880,-70.68382691070957,41296.96999450823
881,141.29696999450843,41438.26696450274
882,141.43826696450293,41579.70523146725
883,141.57970523146744,41721.284936698714
884,141.7212849366989,41863.00622163541
885,-70.93150311081781,41792.07471852459
886,141.7920747185248,41933.86679324312
887,141.9338667932433,42075.800660036366
888,-71.03790033001827,42004.76275970635
889,142.00476275970652,42146.767522466056
890,142.14676752246623,42288.91428998852
891,-71.14445714499435,42217.76983284352
892,142.21776983284371,42359.98760267637
893,-71.17999380133828,42288.80760887503
894,142.2888076088752,42431.09641648391
895,142.4310964164841,42573.52751290039
896,-71.2867637564503,42502.240749143944
897,142.50224074914416,42644.742989893086
898,142.64474298989327,42787.38773288298
899,-71.39369386644158,42715.994039016536
900,-71.35799701950836,42644.63604199703
901,-71.32231802099861,42573.31372397603
902,-71.2866568619881,42502.027067114046
903,-71.25101353355711,42430.77605358049
904,142.43077605358067,42573.20682963407
905,-71.28660341481712,42501.920226219256
906,-71.25096011310971,42430.669266106146
907,142.43066926610635,42573.09993537225
908,142.57309993537245,42715.67303530762
909,-71.35783651765392,42644.31519878997
910,142.64431519879017,42786.95951398876
911,142.78695951398896,42929.746473502746
912,-71.46487323675147,42858.281600266
913,142.8582816002662,43001.139881866264
914,143.00113988186646,43144.14102174813
915,143.14414102174834,43287.28516276988
916,-71.64364258138504,43215.64152018849
917,143.21564152018868,43358.85716170868
918,-71.67942858085443,43287.17773312782
919,-71.643588866564,43215.534144261255
920,-71.60776707213073,43143.92637718913
921,143.14392637718933,43287.07030356632
922,-71.64353515178325,43215.42676841453
923,143.21542676841472,43358.64219518295
924,-71.67932109759157,43286.96287408536
925,143.28696287408553,43430.24983695945
926,-71.71512491847982,43358.534712040964
927,-71.67926735602059,43286.855444684945
928,-71.64342772234257,43215.2120169626
929,-71.6076060084814,43143.60441095412
930,-71.57180220547717,43072.03260874864
931,143.07203260874886,43215.104641357386
932,143.2151046413576,43358.31974599874
933,143.35831974599898,43501.67806574474
934,143.50167806574498,43645.179743810484
935,143.64517974381076,43788.8249235543
936,143.78882492355456,43932.61374847785
937,-71.96630687423905,43860.647441603614
938,143.86064744160385,44004.508089045215
939,144.0045080890455,44148.512597134264
940,144.1485125971345,44292.6611097314
941,144.29266110973165,44436.95377084113
942,144.4369537708414,44581.39072461197
943,144.58139072461222,44725.97211533658
944,144.72597211533682,44870.69808745192
945,-72.43534904372608,44798.26273840819
946,-72.39913136920421,44725.86360703899
947,144.72586360703926,44870.58947064603
948,-72.43529473532315,44798.154175910706
949,144.79815417591098,44942.95233008662
950,144.94295233008688,45087.895282416706
951,145.08789528241695,45232.98317769913
952,145.2329831776994,45378.21616087683
953,-72.68910808043854,45305.52705279639
954,145.30552705279666,45450.832579849186
955,145.45083257984945,45596.28341242904
956,145.5962834124293,45741.87969584147
957,145.7418796958417,45887.62157553731
958,-72.94381078776877,45814.67776474954
959,145.81467776474977,45960.49244251429
960,145.96049244251452,46106.452934956804
961,146.10645293495702,46252.559387891764
962,146.25255938789198,46398.81194727965
963,-73.19940597363994,46325.612541306014
964,-73.16280627065312,46252.44973503536
965,-73.12622486751779,46179.323510167844
966,146.1793235101681,46325.50283367801
967,146.32550283367829,46471.82833651169
968,146.47182833651195,46618.3001648482
969,-73.30915008242424,46544.99101476578
970,-73.27249550738301,46471.71851925839
971,146.47171851925864,46618.19023777765
972,-73.30909511888895,46544.88114265876
973,146.54488114265902,46691.426023801425
974,-73.34571301190083,46618.080310789526
975,146.61808031078976,46764.69839110032
976,-73.38234919555028,46691.31604190477
977,-73.3456580209525,46617.97038388382
978,146.61797038388406,46764.588354267704
979,146.76458835426791,46911.35294262197
980,146.9113529426222,47058.26429556459
981,-73.5291321477824,46984.73516341681
982,146.984735163417,47131.719898580224
983,-73.56585994929021,47058.154038630935
984,147.05815403863113,47205.21219266957
985,147.20521219266976,47352.41740486224
986,147.35241740486242,47499.7698222671
987,-73.74988491113363,47426.019937355966
988,-73.71300996867807,47352.30692738729
989,147.35230692738745,47499.65923431468
990,-73.7498296171574,47425.90940469752
991,147.42590940469765,47573.33531410222
992,147.57333531410237,47720.90864941633
993,-73.86045432470824,47647.04819509162
994,-73.82352409754587,47573.224670994074
995,147.57322467099422,47720.79789566507
996,-73.86039894783259,47646.93749671723
997,147.64693749671736,47794.58443421395
998,147.7945844342141,47942.37901864817
999,-73.97118950932416,47868.40782913885
1000,-73.9342039145695,47794.47362522428
